,movieId,title_en,title_ko,genres,year,vote_average,vote_count,director,actor,poster,link
1336,102125,Iron Man 3 (2013),아이언맨  3 ,Action Sci-Fi Thriller IMAX,2013,6.8,8951.0,셰인 블랙,"['로버트 다우니 주니어', '기네스 팰트로', '벤 킹슬리', '돈 치들', '가이 피어스', '레베카 홀']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0702/70254_P35_153229.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70254
1337,102407,The Great Gatsby (2013),위대한 개츠비,Drama,2013,7.3,3885.0,바즈 루어만,"['레오나르도 디카프리오', '캐리 멀리건', '조엘 에저튼', '아일라 피셔', '토비 맥과이어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88461_P29_154229.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88461
1338,102684,Only God Forgives (2013),온리 갓 포기브스,Drama Thriller,2013,5.6,886.0,니콜라스 윈딩 레픈,"['라이언 고슬링', '크리스틴 스콧 토마스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94181_P17_154447.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94181
1339,102686,The Hangover Part III (2013),행오버3,Comedy,2013,6.0,2991.0,토드 필립스,"['브래들리 쿠퍼', '자흐 갈리피아나키스', '에드 헬름스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0882/88228_P05_113815.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88228
1340,102720,Epic (2013),에픽 : 숲속의 전설,Adventure Animation Fantasy,2013,6.4,1143.0,크리스 웨지,"['아만다 사이프리드', '조쉬 허처슨', '콜린 파렐']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0963/96325_P44_141350.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96325
1341,102880,After Earth (2013),애프터 어스,Action Adventure Sci-Fi IMAX,2013,5.0,2579.0,M. 나이트 샤말란,"['윌 스미스', '제이든 스미스', '조 크라비츠', '소피 오코네도']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0905/90597_P46_105901.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90597
1342,102903,Now You See Me (2013),나우 유 씨 미 : 마술사기단,Crime Mystery Thriller,2013,7.3,5635.0,루이스 리터리어,"['우디 해럴슨', '제시 아이젠버그', '마크 러팔로', '멜라니 로랑']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92011_P41_140458.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92011
1343,103042,Man of Steel (2013),맨 오브 스틸,Action Adventure Fantasy Sci-Fi IMAX,2013,6.5,6462.0,잭 스나이더,"['에이미 아담스', '러셀 크로우', '헨리 카빌', '케빈 코스트너', '다이안 레인', '마이클 섀넌', '안체 트라우', '아예렛 주러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0681/68196_P29_190058.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68196
1344,103137,The Bling Ring (2013),블링 링,Crime Drama,2013,5.3,1205.0,소피아 코폴라,"['엠마 왓슨', '레슬리 만', '타이사 파미가', '케이티 창', '이스라엘 브로우사드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0932/93215_P24_161026.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93215
1345,103141,Monsters University (2013),몬스터 대학교,Adventure Animation Comedy,2013,7.0,3622.0,댄 스캔론,"['빌리 크리스탈', '존 굿맨', '스티브 부세미']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0754/75415_P08_142744.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75415
1346,103228,Pacific Rim (2013),퍼시픽 림,Action Adventure Sci-Fi IMAX,2013,6.7,4903.0,기예르모 델 토로,"['찰리 허냄', '론 펄먼', '이드리스 엘바', '찰리 데이', '키쿠치 린코']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0868/86867_P50_121640.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86867
1347,103335,Despicable Me 2 (2013),슈퍼배드  2 ,Animation Children Comedy IMAX,2013,7.0,4729.0,피에르 꼬팽,"['스티브 카렐', '미란다 코스그로브']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92176_P33_151344.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92176
1348,103339,White House Down (2013),화이트 하우스 다운,Action Drama Thriller IMAX,2013,6.3,1910.0,롤랜드 에머리히,"['채닝 테이텀', '제이미 폭스', '매기 질렌할']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0958/95877_P42_162355.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95877
1349,103341,The World's End (2013),지구가 끝장 나는 날,Action Comedy Sci-Fi,2013,6.7,1820.0,에드가 라이트,"['사이먼 페그', '닉 프로스트', '로자먼드 파이크', '패디 콘시딘', '마틴 프리먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0953/95330_P05_140000.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95330
1350,103372,The Heat (2013),히트,Action Comedy Crime,2013,6.5,1595.0,폴 페이그,"['산드라 블록', '멜리사 맥카시', '타란 킬램']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97694_P03_134250.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97694
1351,103384,The Lone Ranger (2013),론 레인저,Action Adventure Western IMAX,2013,5.9,2361.0,고어 버빈스키,"['조니 뎁', '헬레나 본햄 카터', '아미 해머']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92068_P01_151702.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92068
1352,103539,The Spectacular Now (2013),스펙타큘라 나우,Comedy Drama Romance,2013,6.8,1074.0,제임스 폰솔트,"['쉐일린 우들리', '메리 엘리자베스 윈스티드', '브리 라슨', '마일즈 텔러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1023/102303_P04_155738.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102303
1353,103655,R.I.P.D. (2013),R.I.P.D. : 알.아이.피.디.,Action Comedy Fantasy,2013,5.4,1280.0,로베르트 슈벤트케,"['라이언 레이놀즈', '케빈 베이컨', '제프 브리지스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0809/80998_P04_110107.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80998
1354,103688,The Conjuring (2013),컨저링,Horror Thriller,2013,7.4,3169.0,제임스 완,"['베라 파미가', '매켄지 포이', '패트릭 윌슨', '조이 킹', '릴리 테일러', '론 리빙스턴']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0928/92823_P16_143047.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92823
1355,103755,Turbo (2013),터보,Adventure Animation Children Comedy Fantasy,2013,6.1,1094.0,데이빗 소렌,"['라이언 레이놀즈', '폴 지아마티', '마이클 페나', '사무엘 L. 잭슨', '루이스 구즈만', '스눕 독']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0978/97826_P28_153005.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97826
1356,103772,The Wolverine (2013),더 울버린,Action Adventure Fantasy Sci-Fi,2013,6.3,4110.0,제임스 맨골드,['휴 잭맨'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0722/72270_P11_120603.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72270
1357,103980,Blue Jasmine (2013),블루 재스민,Drama,2013,7.0,1126.0,우디 앨런,"['케이트 블란쳇', '알렉 볼드윈', '샐리 호킨스', '바비 카나베일']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1043/104331_P23_144522.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104331
1358,103984,The Great Beauty (2013),그레이트 뷰티,Comedy Drama,2013,7.3,745.0,파올로 소렌티노,"['세레나 그랜디', '사브리나 페릴리', '토니 세르빌로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1040/104072_P18_115646.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104072
1359,104076,The Smurfs 2 (2013),개구쟁이 스머프  2 ,Animation Children Comedy,2013,5.5,711.0,라자 고스넬,"['크리스티나 리치', '닐 패트릭 해리스', '알란 커밍', '행크 아자리아', '케이티 페리', '제이마 메이스', 'J. B. 스무브', '존 올리버', '마이린 로비치', '카롤리나 바르체', '안톤 옐친']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0872/87216_P36_114736.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87216
1360,104211,We're the Millers (2013),위 아 더 밀러스,Comedy Crime,2013,6.8,3053.0,로슨 마샬 터버,"['제니퍼 애니스톤', '엠마 로버츠', '제이슨 서디키스', '윌 폴터']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98413_P02_113535.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98413
1361,104245,Planes (2013),비행기,Adventure Animation Comedy,2013,5.7,568.0,클레이 홀,"['발 킬머', '테리 해처', '세드릭 더 엔터테이너', '줄리아 루이스 드레이퍼스', '브래드 거렛', '존 클리즈', '데인 쿡', '안소니 에드워즈', '프리앙카 초프라', '카를로스 엘라즈라퀴', '스테이시 키치']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100935_P09_113859.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100935
1362,104272,Blackfish (2013),블랙피쉬,Documentary,2013,7.9,456.0,가브리엘라 코우퍼스웨이트,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1023/102340_P07_160938.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102340
1363,104283,The Wind Rises (2013),바람이 분다,Animation Drama Romance,2013,7.7,720.0,미야자키 하야오,"['안노 히데아키', '타키모토 미오리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1037/103704_P08_151520.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103704
1364,104303,Jobs (2013),잡스,Drama,2013,6.0,1183.0,조슈아 마이클 스턴,"['애쉬튼 커쳐', '조시 게드', '더모트 멀로니', '매튜 모딘']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0955/95531_P02_144219.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95531
1365,104374,About Time (2013),어바웃 타임,Drama Fantasy Romance,2013,7.8,2140.0,리차드 커티스,"['도널 글리슨', '레이첼 맥아담스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92075_P31_154949.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92075
1366,104457,You're Next (2011),유아 넥스트,Horror Thriller,2011,6.6,787.0,애덤 윈가드,"['샤니 빈슨', 'AJ 보웬', '조 스완버그']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0877/87794_P07_103201.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87794
1367,104879,Prisoners (2013),프리즈너스,Drama Mystery Thriller,2013,7.9,3183.0,드니 빌뇌브,"['휴 잭맨', '제이크 질렌할']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1002/100203_P17_151420.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100203
1368,104908,Insidious: Chapter 2 (2013),인시디어스: 두번째 집,Horror Thriller,2013,6.5,1237.0,제임스 완,"['로즈 번', '패트릭 윌슨', '린 샤예', '타이 심킨스', '바바라 허쉬', '다니엘 비서티']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1017/101700_P11_143140.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101700
1369,104913,Rush (2013),러시 : 더 라이벌,Action Drama,2013,7.7,2310.0,론 하워드,"['크리스 헴스워스', '올리비아 와일드', '다니엘 브륄', '알렉산드라 마리아 라라']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0963/96372_P26_162857.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96372
1370,104925,The Family (2013),위험한 패밀리,Action Comedy Crime,2013,6.1,1052.0,뤽 베송,"['로버트 드 니로', '미셸 파이퍼', '토미 리 존스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0958/95808_P16_175029.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95808
1371,104944,Short Term 12 (2013),숏텀  12 ,Drama,2013,7.9,460.0,데스틴 크리튼,"['브리 라슨', '존 갤러거 주니어', '케이틀린 디버']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1096/109624_P14_134215.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109624
1372,105213,Don Jon (2013),돈 존,Comedy Drama Romance,2013,5.9,1708.0,조셉 고든 레빗,"['조셉 고든 레빗', '스칼릿 조핸슨', '줄리안 무어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0925/92549_P07_151633.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92549
1373,105351,Runner Runner (2013),히든카드,Crime Drama Thriller,2013,5.5,547.0,브래드 퍼맨,"['벤 애플렉', '젬마 아터튼', '저스틴 팀버레이크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98404_P25_152454.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98404
1374,105355,Blue Is the Warmest Color (2013),"가장 따뜻한 색, 블루",Drama Romance,2013,7.2,1114.0,압델라티프 케시시,"['레아 세이두', '아델 에그자르코풀로스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98432_P08_150149.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98432
1375,105468,Cloudy with a Chance of Meatballs 2 (2013),하늘에서 음식이 내린다면  2 ,Animation Children Comedy Fantasy,2013,6.4,936.0,코디 캐머런,"['빌 헤이더', '안나 페리스', '닐 패트릭 해리스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100950_P01_170032.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100950
1376,105504,Captain Phillips (2013),캡틴 필립스,Adventure Drama Thriller IMAX,2013,7.6,2495.0,폴 그린그래스,"['톰 행크스', '캐서린 키너', '바크하드 압디', '바크하드 압디라만', '파이살 아메드', '마핫 M. 알리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97696_P14_133412.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97696
1377,105653,Escape Plan (2013),이스케이프 플랜,Action Mystery Thriller,2013,6.7,1688.0,미카엘 하프스트롬,"['아놀드 슈왈제네거', '실베스터 스탤론', '제임스 카비젤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92067_P47_111557.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92067
1378,105731,Carrie (2013),캐리,Drama Horror,2013,5.8,1505.0,킴벌리 피어스,"['클로이 모레츠', '줄리안 무어', '주디 그리어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0939/93930_P11_181356.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93930
1379,105755,The Counselor (2013),카운슬러,Crime Drama Thriller,2013,5.0,724.0,리들리 스콧,"['마이클 패스벤더', '브래드 피트', '카메론 디아즈', '페넬로페 크루즈', '하비에르 바르뎀']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94136_P15_164609.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94136
1380,105844,12 Years a Slave (2013),노예  12 년,Drama,2013,7.9,3787.0,스티브 맥퀸,"['치웨텔 에지오포', '마이클 패스벤더', '베네딕트 컴버배치', '브래드 피트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0909/90901_P27_095230.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90901
1381,105954,All Is Lost (2013),올 이즈 로스트,Action Adventure Drama,2013,6.6,679.0,J.C. 챈더,['로버트 레드포드'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0911/91189_P08_165258.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91189
1382,106002,Ender's Game (2013),엔더스 게임,Action Adventure Sci-Fi IMAX,2013,6.6,2354.0,개빈 후드,"['해리슨 포드', '에이사 버터필드', '헤일리 스테인펠드', '벤 킹슬리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0897/89723_P55_100228.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89723
1383,106330,Last Vegas (2013),라스트베가스,Comedy Drama Romance,2013,6.4,813.0,존 터틀타웁,"['로버트 드 니로', '마이클 더글라스', '모건 프리먼', '케빈 클라인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0947/94766_P06_130108.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94766
1384,106438,Philomena (2013),필로미나의 기적,Comedy Drama,2013,7.4,588.0,스티븐 프리어즈,"['주디 덴치', '스티브 쿠건', '시모네 라비브']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1087/108734_P11_103822.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=108734
1385,106441,The Book Thief (2013),책도둑,Children Drama War,2013,7.4,1528.0,브라이언 퍼시벌,"['소피 넬리스', '제프리 러쉬', '에밀리 왓슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1050/105012_P05_111431.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=105012
1386,106487,The Hunger Games: Catching Fire (2013),헝거게임: 캣칭 파이어,Action Adventure Sci-Fi IMAX,2013,7.4,6656.0,프란시스 로렌스,"['제니퍼 로렌스', '조쉬 허처슨', '리암 헴스워스', '필립 세이모어 호프만', '토비 존스', '지나 말론', '엘리자베스 뱅크스', '샘 클라플린', '우디 해럴슨', '폴라 맬콤슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94170_P20_184157.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94170
1387,106489,The Hobbit: The Desolation of Smaug (2013),호빗 : 스마우그의 폐허,Adventure Fantasy IMAX,2013,7.6,4633.0,피터 잭슨,"['휴고 위빙', '마틴 프리먼', '루크 에반스', '베네딕트 컴버배치', '이안 맥켈런', '리처드 아미티지', '케이트 블란쳇', '올랜도 블룸', '앤디 서키스', '크리스토퍼 리', '에반젤린 릴리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74566_P20_140054.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74566
1388,106491,47 Ronin (2013), 47  로닌,Action Adventure Fantasy,2013,5.9,1357.0,칼 린쉬,"['키아누 리브스', '사나다 히로유키', '시바사키 코우']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0828/82891_P04_172031.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82891
1389,106540,Delivery Man (2013),딜리버리 맨,Comedy,2013,6.2,561.0,켄 스콧,"['빈스 본', '코비 스멀더스', '크리스 프랫', '브릿 로버트슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100642_P09_171358.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100642
1390,106696,Frozen (2013),겨울왕국,Adventure Animation Comedy Fantasy Musical Romance,2013,7.3,5440.0,크리스 벅,"['크리스틴 벨', '이디나 멘젤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100931_P98_151621.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100931
1391,106766,Inside Llewyn Davis (2013),인사이드 르윈,Drama,2013,7.2,845.0,조엘 코엔,"['캐리 멀리건', '저스틴 팀버레이크', '오스카 아이삭', '존 굿맨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0896/89627_P18_111351.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89627
1392,106782,The Wolf of Wall Street (2013),더 울프 오브 월 스트리트,Comedy Crime Drama,2013,7.9,6768.0,마틴 스코세이지,"['레오나르도 디카프리오', '조나 힐', '매튜 맥커너히', '카일 챈들러', '장 뒤자르댕']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0953/95333_P35_143813.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95333
1393,106785,Homefront (2013),제이슨 스타뎀의 홈프론트: 가족을 지켜라,Action Crime Thriller,2013,6.4,898.0,게리 플레더,"['제이슨 스타뎀', '제임스 프랭코', '위노나 라이더', '레이첼 르페브르']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98481_P14_104856.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98481
1394,106916,American Hustle (2013),아메리칸 허슬,Crime Drama,2013,6.8,2868.0,데이비드 O. 러셀,"['제레미 레너', '에이미 아담스', '브래들리 쿠퍼', '크리스찬 베일', '제니퍼 로렌스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0989/98917_P16_111218.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98917
1395,106918,The Secret Life of Walter Mitty (2013),월터의 상상은 현실이 된다,Adventure Comedy Drama,2013,7.0,3213.0,벤 스틸러,"['벤 스틸러', '크리스틴 위그', '숀 펜', '셜리 맥클레인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0978/97858_P55_111921.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97858
1396,107069,Lone Survivor (2013),론 서바이버,Action Drama Thriller War,2013,7.4,1549.0,피터 버그,"['마크 월버그', '테일러 키취', '에밀 허쉬', '벤 포스터', '에릭 바나']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92069_P21_143727.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92069
1397,107141,Saving Mr. Banks (2013),세이빙  MR .뱅크스,Comedy Drama,2013,7.3,1256.0,존 리 행콕,"['톰 행크스', '엠마 톰슨', '콜린 파렐']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0982/98275_P23_133009.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98275
1398,107314,Oldboy (2013),올드보이,Action Drama Mystery,2013,5.9,632.0,스파이크 리,"['조슈 브롤린', '엘리자베스 올슨', '샬토 코플리', '사무엘 L. 잭슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0875/87556_P18_170409.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87556
1399,107348,Anchorman 2: The Legend Continues (2013),앵커맨2: 전설은 계속된다,Comedy,2013,6.0,940.0,아담 맥케이,"['윌 페렐', '스티브 카렐', '폴 러드', '데이비드 코에너', '크리스티나 애플게이트', '해리슨 포드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0953/95329_P05_154449.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95329
1400,107406,Snowpiercer (2013),설국열차,Action Drama Sci-Fi,2013,6.7,2910.0,봉준호,"['크리스 에반스', '송강호', '에드 해리스', '존 허트', '틸다 스윈튼', '제이미 벨', '옥타비아 스펜서', '이완 브렘너', '알리슨 필', '고아성']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0623/62328_P30_110120.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62328
1401,107702,Grudge Match (2013),그루지 매치,Comedy,2013,6.0,437.0,피터 시걸,"['실베스터 스탤론', '로버트 드 니로', '존 번탈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98486_P02_115928.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98486
1402,107771,Only Lovers Left Alive (2013),오직 사랑하는 이들만이 살아남는다,Drama Horror Romance,2013,7.2,585.0,짐 자무쉬,"['틸다 스윈튼', '톰 히들스턴', '미아 와시코브스카', '안톤 옐친', '존 허트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0960/96031_P15_160531.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96031
1403,108156,Ride Along (2014),라이드 어롱,Action Comedy,2014,6.1,867.0,팀 스토리,"['아이스 큐브', '케빈 하트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1032/103238_P06_165426.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103238
1404,108188,Jack Ryan: Shadow Recruit (2014),잭 라이언 : 코드네임 쉐도우,Action Drama Thriller IMAX,2014,5.9,1194.0,케네스 브래너,"['크리스 파인', '키이라 나이틀리', '케빈 코스트너']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1026/102648_P23_132813.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102648
1405,108190,Divergent (2014),다이버전트,Adventure Romance Sci-Fi IMAX,2014,6.9,4784.0,닐 버거,"['쉐일린 우들리', '케이트 윈슬렛', '테오 제임스', '제이 코트니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1106/110652_P33_103400.PNG,https://movie.naver.com/movie/bi/mi/basic.nhn?code=110652
1406,108689,"I, Frankenstein (2014)",프랑켄슈타인,Action Fantasy Sci-Fi IMAX,2014,5.1,701.0,스튜어트 베티,"['이본느 스트라호브스키', '빌 나이', '아론 에크하트', '미란다 오토']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0897/89724_P26_154912.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89724
1407,108729,Enemy (2013),에너미,Mystery Thriller,2013,6.7,1326.0,드니 빌뇌브,"['제이크 질렌할', '멜라니 로랑', '사라 가돈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1022/102291_P08_154754.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102291
1408,108928,The Monuments Men (2014),모뉴먼츠 맨 : 세기의 작전,Action Drama War,2014,5.8,1545.0,조지 클루니,"['조지 클루니', '맷 데이먼', '케이트 블란쳇']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1019/101961_P10_095020.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101961
1409,108932,The Lego Movie (2014),레고 무비,Action Adventure Animation Children Comedy Fantasy,2014,7.5,3127.0,필 로드,"['윌 페렐', '리암 니슨', '알리슨 브리', '엘리자베스 뱅크스', '모건 프리먼', '윌 아넷', '크리스 프랫']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0990/99094_P34_105227.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99094
1410,108945,RoboCop (2014),로보캅,Action Crime Sci-Fi IMAX,2014,5.7,2385.0,호세 파딜라,"['조엘 킨나만', '사무엘 L. 잭슨', '게리 올드만']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0660/66026_P15_105110.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66026
1411,109191,Winter's Tale (2014),윈터스 테일,Drama Fantasy Mystery,2014,6.0,501.0,아키바 골즈먼,"['콜린 파렐', '러셀 크로우', '제시카 브라운 핀들레이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0939/93932_P01_164854.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93932
1412,109483,That Awkward Moment (2014),댓 어쿼드 모먼트: 그 어색한 순간,Comedy Romance,2014,6.1,1020.0,톰 고미칸,"['잭 에프론', '이모겐 푸츠', '마일즈 텔러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114244_P07_132751.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114244
1413,109487,Interstellar (2014),인터스텔라,Sci-Fi IMAX,2014,8.1,11187.0,크리스토퍼 놀란,"['매튜 맥커너히', '앤 해서웨이', '마이클 케인', '제시카 차스테인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0452/45290_P59_104735.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45290
1414,109569,3 Days to Kill (2014),쓰리데이즈 투 킬,Action Crime Drama,2014,6.0,896.0,맥지,"['헤일리 스테인펠드', '앰버 허드', '케빈 코스트너', '코니 닐슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100610_P07_113457.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100610
