movieId,title_en,title_ko,genres,year,vote_average,vote_count,director,actor,poster,link
104879,Prisoners (2013),프리즈너스,Drama|Mystery|Thriller,2013,7.9,3183.0,드니 빌뇌브,"['휴 잭맨', '제이크 질렌할']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1002/100203_P17_151420.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100203
104906,Austenland (2013),오스틴랜드,Comedy|Romance,2013,6.6,192.0,제루샤 헤스,"['케리 러셀', 'JJ 페일드', '제니퍼 쿨리지', '브렛 맥켄지']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1000/100016_P01_165824.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100016
104908,Insidious: Chapter 2 (2013),인시디어스: 두번째 집,Horror|Thriller,2013,6.5,1237.0,제임스 완,"['로즈 번', '패트릭 윌슨', '린 샤예', '타이 심킨스', '바바라 허쉬', '다니엘 비서티']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1017/101700_P11_143140.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101700
104913,Rush (2013),러시 : 더 라이벌,Action|Drama,2013,7.7,2310.0,론 하워드,"['크리스 헴스워스', '올리비아 와일드', '다니엘 브륄', '알렉산드라 마리아 라라']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0963/96372_P26_162857.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96372
104925,The Family (2013),위험한 패밀리,Action|Comedy|Crime,2013,6.1,1052.0,뤽 베송,"['로버트 드 니로', '미셸 파이퍼', '토미 리 존스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0958/95808_P16_175029.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95808
104944,Short Term 12 (2013),숏텀  12 ,Drama,2013,7.9,460.0,데스틴 크리튼,"['브리 라슨', '존 갤러거 주니어', '케이틀린 디버']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1096/109624_P14_134215.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109624
105037,The To Do List (2013),더 투 두 리스트,Comedy,2013,5.5,348.0,매기 캐리,"['오브리 플라자', '코니 브리튼', '레이첼 빌슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1010/101061_P07_142513.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101061
105121,Inescapable (2012),런 테이큰,Action|Drama|War,2012,5.2,13.0,루바 나다,"['알렉산더 시디그', '조슈아 잭슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0982/98277_P07_110030.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98277
105213,Don Jon (2013),돈 존,Comedy|Drama|Romance,2013,5.9,1708.0,조셉 고든 레빗,"['조셉 고든 레빗', '스칼릿 조핸슨', '줄리안 무어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0925/92549_P07_151633.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92549
105246,Mood Indigo (2013),무드 인디고,Drama|Fantasy,2013,6.0,199.0,미셸 공드리,"['로망 뒤리스', '오드리 토투', '게드 엘마레']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1090/109095_P19_101453.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109095
105325,Bad Milo (2013),엉덩이 요정 마일로,Comedy|Horror,2013,5.8,97.0,제이콥 본,"['패트릭 워버튼', '피터 스토메어', '길리언 제이콥스', '스티븐 루트', '켄 마리노', '메리 케이 플레이스', '조나단 다니엘 브라운']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1109/110924_P03_150255.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=110924
105351,Runner Runner (2013),히든카드,Crime|Drama|Thriller,2013,5.5,547.0,브래드 퍼맨,"['벤 애플렉', '젬마 아터튼', '저스틴 팀버레이크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98404_P25_152454.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98404
105355,Blue Is the Warmest Color (2013),"가장 따뜻한 색, 블루",Drama|Romance,2013,7.2,1114.0,압델라티프 케시시,"['레아 세이두', '아델 에그자르코풀로스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98432_P08_150149.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98432
105468,Cloudy with a Chance of Meatballs 2 (2013),하늘에서 음식이 내린다면  2 ,Animation|Children|Comedy|Fantasy,2013,6.4,936.0,코디 캐머런,"['빌 헤이더', '안나 페리스', '닐 패트릭 해리스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100950_P01_170032.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100950
105504,Captain Phillips (2013),캡틴 필립스,Adventure|Drama|Thriller|IMAX,2013,7.6,2495.0,폴 그린그래스,"['톰 행크스', '캐서린 키너', '바크하드 압디', '바크하드 압디라만', '파이살 아메드', '마핫 M. 알리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97696_P14_133412.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97696
105540,An All Dogs Christmas Carol (1998),모든 개들의 크리스마스 캐롤,Animation|Children|Comedy|Musical,1998,5.2,20.0,폴 사벨라,"['스티븐 웨버', '돔 드루이즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0459/D5904-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45904
105653,Escape Plan (2013),이스케이프 플랜,Action|Mystery|Thriller,2013,6.7,1688.0,미카엘 하프스트롬,"['아놀드 슈왈제네거', '실베스터 스탤론', '제임스 카비젤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92067_P47_111557.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92067
105731,Carrie (2013),캐리,Drama|Horror,2013,5.8,1505.0,킴벌리 피어스,"['클로이 모레츠', '줄리안 무어', '주디 그리어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0939/93930_P11_181356.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93930
105746,UnHung Hero (2013),언헝 히어로,Documentary,2013,,,브라이언 스피츠,[],,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109504
105755,The Counselor (2013),카운슬러,Crime|Drama|Thriller,2013,5.0,724.0,리들리 스콧,"['마이클 패스벤더', '브래드 피트', '카메론 디아즈', '페넬로페 크루즈', '하비에르 바르뎀']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94136_P15_164609.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94136
105801,Escape From Tomorrow (2013),이스케이프 프롬 투모로우,Drama|Fantasy|Horror,2013,,,랜디 무어,"['로이 아브람손', '엘레나 슈베르트', '다렌 달튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1018/101873_P02_172002.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101873
105835,The Double (2013),더블: 달콤한 악몽,Comedy|Drama|Thriller,2013,,,리차드 아요아데,"['미아 와시코브스카', '제시 아이젠버그']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0925/92506_P19_144915.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92506
105844,12 Years a Slave (2013),노예  12 년,Drama,2013,7.9,3787.0,스티브 맥퀸,"['치웨텔 에지오포', '마이클 패스벤더', '베네딕트 컴버배치', '브래드 피트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0909/90901_P27_095230.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90901
105954,All Is Lost (2013),올 이즈 로스트,Action|Adventure|Drama,2013,6.6,679.0,J.C. 챈더,['로버트 레드포드'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0911/91189_P08_165258.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91189
106002,Ender's Game (2013),엔더스 게임,Action|Adventure|Sci-Fi|IMAX,2013,6.6,2354.0,개빈 후드,"['해리슨 포드', '에이사 버터필드', '헤일리 스테인펠드', '벤 킹슬리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0897/89723_P55_100228.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89723
106330,Last Vegas (2013),라스트베가스,Comedy|Drama|Romance,2013,6.4,813.0,존 터틀타웁,"['로버트 드 니로', '마이클 더글라스', '모건 프리먼', '케빈 클라인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0947/94766_P06_130108.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94766
106438,Philomena (2013),필로미나의 기적,Comedy|Drama,2013,7.4,588.0,스티븐 프리어즈,"['주디 덴치', '스티브 쿠건', '시모네 라비브']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1087/108734_P11_103822.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=108734
106441,The Book Thief (2013),책도둑,Children|Drama|War,2013,7.4,1528.0,브라이언 퍼시벌,"['소피 넬리스', '제프리 러쉬', '에밀리 왓슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1050/105012_P05_111431.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=105012
106487,The Hunger Games: Catching Fire (2013),헝거게임: 캣칭 파이어,Action|Adventure|Sci-Fi|IMAX,2013,7.4,6656.0,프란시스 로렌스,"['제니퍼 로렌스', '조쉬 허처슨', '리암 헴스워스', '필립 세이모어 호프만', '토비 존스', '지나 말론', '엘리자베스 뱅크스', '샘 클라플린', '우디 해럴슨', '폴라 맬콤슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94170_P20_184157.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94170
106489,The Hobbit: The Desolation of Smaug (2013),호빗 : 스마우그의 폐허,Adventure|Fantasy|IMAX,2013,7.6,4633.0,피터 잭슨,"['휴고 위빙', '마틴 프리먼', '루크 에반스', '베네딕트 컴버배치', '이안 맥켈런', '리처드 아미티지', '케이트 블란쳇', '올랜도 블룸', '앤디 서키스', '크리스토퍼 리', '에반젤린 릴리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74566_P20_140054.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74566
106491,47 Ronin (2013), 47  로닌,Action|Adventure|Fantasy,2013,5.9,1357.0,칼 린쉬,"['키아누 리브스', '사나다 히로유키', '시바사키 코우']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0828/82891_P04_172031.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82891
106540,Delivery Man (2013),딜리버리 맨,Comedy,2013,6.2,561.0,켄 스콧,"['빈스 본', '코비 스멀더스', '크리스 프랫', '브릿 로버트슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100642_P09_171358.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100642
106594,Red Flag (2012),레드 플래그,Comedy|Drama|Romance,2012,4.0,2.0,알렉스 카포브스키,"['알렉스 카포브스키', '제니퍼 프레디거', '더스틴 가이 디파']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1026/102624_P04_105541.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102624
106696,Frozen (2013),겨울왕국,Adventure|Animation|Comedy|Fantasy|Musical|Romance,2013,7.3,5440.0,크리스 벅,"['크리스틴 벨', '이디나 멘젤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100931_P98_151621.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100931
106766,Inside Llewyn Davis (2013),인사이드 르윈,Drama,2013,7.2,845.0,조엘 코엔,"['캐리 멀리건', '저스틴 팀버레이크', '오스카 아이삭', '존 굿맨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0896/89627_P18_111351.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89627
106782,The Wolf of Wall Street (2013),더 울프 오브 월 스트리트,Comedy|Crime|Drama,2013,7.9,6768.0,마틴 스코세이지,"['레오나르도 디카프리오', '조나 힐', '매튜 맥커너히', '카일 챈들러', '장 뒤자르댕']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0953/95333_P35_143813.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95333
106785,Homefront (2013),제이슨 스타뎀의 홈프론트: 가족을 지켜라,Action|Crime|Thriller,2013,6.4,898.0,게리 플레더,"['제이슨 스타뎀', '제임스 프랭코', '위노나 라이더', '레이첼 르페브르']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98481_P14_104856.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98481
106839,Mandela: Long Walk to Freedom (2013),만델라: 자유를 향한 머나먼 여정,Drama,2013,6.5,225.0,저스틴 채드윅,"['이드리스 엘바', '나오미 해리스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1096/109633_P01_134147.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109633
106883,All is Bright (2013),올 이즈 브라이트,Comedy|Drama,2013,,,필 모리슨,"['폴 러드', '폴 지아마티', '샐리 호킨스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1019/101926_P02_140022.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101926
106889,Tim's Vermeer (2013),팀스 버미어,Documentary,2013,7.1,65.0,텔러,"['펜 질렛', '마틴 멀', '데이비드 호크니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1139/113977_P01_105246.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=113977
106916,American Hustle (2013),아메리칸 허슬,Crime|Drama,2013,6.8,2868.0,데이비드 O. 러셀,"['제레미 레너', '에이미 아담스', '브래들리 쿠퍼', '크리스찬 베일', '제니퍼 로렌스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0989/98917_P16_111218.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98917
106918,The Secret Life of Walter Mitty (2013),월터의 상상은 현실이 된다,Adventure|Comedy|Drama,2013,7.0,3213.0,벤 스틸러,"['벤 스틸러', '크리스틴 위그', '숀 펜', '셜리 맥클레인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0978/97858_P55_111921.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97858
107069,Lone Survivor (2013),론 서바이버,Action|Drama|Thriller|War,2013,7.4,1549.0,피터 버그,"['마크 월버그', '테일러 키취', '에밀 허쉬', '벤 포스터', '에릭 바나']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92069_P21_143727.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92069
107141,Saving Mr. Banks (2013),세이빙  MR .뱅크스,Comedy|Drama,2013,7.3,1256.0,존 리 행콕,"['톰 행크스', '엠마 톰슨', '콜린 파렐']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0982/98275_P23_133009.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98275
107314,Oldboy (2013),올드보이,Action|Drama|Mystery,2013,5.9,632.0,스파이크 리,"['조슈 브롤린', '엘리자베스 올슨', '샬토 코플리', '사무엘 L. 잭슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0875/87556_P18_170409.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87556
107338,Dampfnudelblues (2013),담프누델블루스,Comedy|Crime,2013,6.4,18.0,에드 헤르조그,"['세바스찬 베젤', '시몬 슈와르즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1109/110982_P01_165753.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=110982
107348,Anchorman 2: The Legend Continues (2013),앵커맨2: 전설은 계속된다,Comedy,2013,6.0,940.0,아담 맥케이,"['윌 페렐', '스티브 카렐', '폴 러드', '데이비드 코에너', '크리스티나 애플게이트', '해리슨 포드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0953/95329_P05_154449.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95329
107406,Snowpiercer (2013),설국열차,Action|Drama|Sci-Fi,2013,6.7,2910.0,봉준호,"['크리스 에반스', '송강호', '에드 해리스', '존 허트', '틸다 스윈튼', '제이미 벨', '옥타비아 스펜서', '이완 브렘너', '알리슨 필', '고아성']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0623/62328_P30_110120.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62328
107702,Grudge Match (2013),그루지 매치,Comedy,2013,6.0,437.0,피터 시걸,"['실베스터 스탤론', '로버트 드 니로', '존 번탈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98486_P02_115928.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98486
107723,Highlander: The Search for Vengeance (2007),하이랜더 - 복수의 전사,Action|Adventure|Fantasy,2007,6.5,27.0,가와지리 요시아키,"['오구리 슌', '야마데라 코이치', '박로미', '타카야마 미나미', '하야시바라 메구미', '히노 유리카', '코바야시 사나에', '이시즈카 운쇼', '야라 유사쿠', '토미타 코우세이', '데이브 B. 밋첼', '앨리스테어 아벨', '캐슬린 바', '짐 번즈', '제니즈 자우드', '스콧 맥닐']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0675/67581_P00_103053.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67581
107771,Only Lovers Left Alive (2013),오직 사랑하는 이들만이 살아남는다,Drama|Horror|Romance,2013,7.2,585.0,짐 자무쉬,"['틸다 스윈튼', '톰 히들스턴', '미아 와시코브스카', '안톤 옐친', '존 허트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0960/96031_P15_160531.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96031
107846,MacGyver: Trail to Doomsday (1994),맥가이버: 트레일 투 둠스데이,Action|Adventure,1994,5.5,15.0,찰스 코렐,['리처드 딘 앤더슨'],,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87080
107951,Hunting Elephants (2013),은행털이 할배와 나,Comedy|Crime,2013,6.2,11.0,르쉐프 레비,"['새슨 가바이', '모니 모쇼노브', '패트릭 스튜어트', '질 블랭크']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1197/119735_P02_105122.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119735
107953,Dragon Ball Z: Battle of Gods (2013),드래곤볼Z : 신들의 전쟁,Action|Animation|Fantasy|IMAX,2013,6.5,370.0,호소다 마사히로,"['노자와 마사코', '야마데라 코이치', '모리타 마사카즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1001/100100_P33_175028.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100100
107997,We Are What We Are (2013),카니발 - 피의 만찬,Drama|Horror|Mystery|Thriller,2013,5.5,192.0,짐 미클,"['줄리아 가너', '엠바이어 칠더스', '오데야 러쉬', '빌 세이지', '캐시 드파이바']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1018/101886_P09_135740.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101886
108078,Chinese Puzzle (2013),차이니즈 퍼즐,Comedy|Romance,2013,6.4,228.0,세드릭 클라피쉬,"['오드리 토투', '켈리 라일리', '로망 뒤리스', '세실 드 프랑스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1160/116024_P01_105528.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=116024
108156,Ride Along (2014),라이드 어롱,Action|Comedy,2014,6.1,867.0,팀 스토리,"['아이스 큐브', '케빈 하트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1032/103238_P06_165426.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=103238
108188,Jack Ryan: Shadow Recruit (2014),잭 라이언 : 코드네임 쉐도우,Action|Drama|Thriller|IMAX,2014,5.9,1194.0,케네스 브래너,"['크리스 파인', '키이라 나이틀리', '케빈 코스트너']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1026/102648_P23_132813.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102648
108190,Divergent (2014),다이버전트,Adventure|Romance|Sci-Fi|IMAX,2014,6.9,4784.0,닐 버거,"['쉐일린 우들리', '케이트 윈슬렛', '테오 제임스', '제이 코트니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1106/110652_P33_103400.PNG,https://movie.naver.com/movie/bi/mi/basic.nhn?code=110652
108601,Drift (2013),드리프트,Drama,2013,5.7,61.0,모건 오닐,"['샘 워싱턴', '자비에르 사무엘', '레슬리-앤 브랜트', '마일리스 폴라드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0960/96044_P27_160554.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96044
108689,"I, Frankenstein (2014)",프랑켄슈타인,Action|Fantasy|Sci-Fi|IMAX,2014,5.1,701.0,스튜어트 베티,"['이본느 스트라호브스키', '빌 나이', '아론 에크하트', '미란다 오토']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0897/89724_P26_154912.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89724
108715,Better Living Through Chemistry (2014),베터 리빙 스루 케미스트리,Comedy|Drama,2014,5.9,99.0,데이비드 포사멘티어,"['올리비아 와일드', '미셸 모나한', '제인 폰다', '샘 록웰']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100936_P01_155727.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100936
108729,Enemy (2013),에너미,Mystery|Thriller,2013,6.7,1326.0,드니 빌뇌브,"['제이크 질렌할', '멜라니 로랑', '사라 가돈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1022/102291_P08_154754.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102291
108795,Wonder Woman (2009),원더 우먼,Action|Adventure|Animation|Fantasy,2009,7.2,133.0,로렌 몽고메리,"['케리 러셀', '나단 필리온']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0524/E2454-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52454
108928,The Monuments Men (2014),모뉴먼츠 맨 : 세기의 작전,Action|Drama|War,2014,5.8,1545.0,조지 클루니,"['조지 클루니', '맷 데이먼', '케이트 블란쳇']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1019/101961_P10_095020.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101961
108932,The Lego Movie (2014),레고 무비,Action|Adventure|Animation|Children|Comedy|Fantasy,2014,7.5,3127.0,필 로드,"['윌 페렐', '리암 니슨', '알리슨 브리', '엘리자베스 뱅크스', '모건 프리먼', '윌 아넷', '크리스 프랫']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0990/99094_P34_105227.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99094
108945,RoboCop (2014),로보캅,Action|Crime|Sci-Fi|IMAX,2014,5.7,2385.0,호세 파딜라,"['조엘 킨나만', '사무엘 L. 잭슨', '게리 올드만']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0660/66026_P15_105110.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66026
109042,Knights of Badassdom (2013),마법의 제왕,Adventure|Comedy|Fantasy,2013,5.5,162.0,조 린치,"['피터 딘클리지', '섬머 글루', '마가리타 레비에바', '라이언 콴튼', '스티브 잔']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1194/119445_P08_140339.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119445
109161,Venus in Fur (2013),모피를 입은 비너스,Drama,2013,7.2,192.0,로만 폴란스키,"['엠마누엘 자이그너', '마티유 아말릭']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1079/107920_P09_160509.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107920
109183,Date and Switch (2014),데이트 앤 스위치,Comedy,2014,5.9,78.0,크리스 넬슨,"['다코타 존슨', '니콜라스 브라운', '잭 크레거']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1208/120870_P01_145204.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120870
109187,The Zero Theorem (2013),제로법칙의 비밀,Drama|Fantasy|Sci-Fi,2013,,,테리 길리엄,"['크리스토프 왈츠', '맷 데이먼', '벤 위쇼', '틸다 스윈튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100985_P09_150511.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100985
109191,Winter's Tale (2014),윈터스 테일,Drama|Fantasy|Mystery,2014,6.0,501.0,아키바 골즈먼,"['콜린 파렐', '러셀 크로우', '제시카 브라운 핀들레이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0939/93932_P01_164854.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93932
109241,On the Other Side of the Tracks (2012),투캅스 인 파리,Action|Comedy|Crime,2012,5.4,204.0,다비드 샤혼,"['오마 사이', '로랑 라피트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1229/122960_P00_113921.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122960
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),레슬링쇼의 화려한 여인들,Documentary,2012,6.0,8.0,브렛 위트콤,"['에밀리 돌', '디 부허']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0949/94922_P04_143344.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94922
109295,Cold Comes the Night (2013),콜드 컴즈 더 나잇,Crime|Drama|Thriller,2013,5.5,90.0,쯔 천,"['앨리스 이브', '브라이언 크랜스톤', '로건 마샬 그린']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1179/117931_P02_173009.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117931
109313,Chouchou (2003),슈슈,Comedy,2003,5.3,106.0,메르작 알루아슈,"['게드 엘마레', '알랭 샤바']",,https://movie.naver.com/movie/bi/mi/basic.nhn?code=50448
109317,Someone Marry Barry (2014),썸원 매리 배리,Comedy,2014,5.6,75.0,롭 펄스타인,"['타일러 라빈', '데이몬 웨이언스 주니어', '루시 펀치']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118925_P01_115657.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118925
109416,Bring It On: Fight to the Finish (2009),브링 잇 온 5,Comedy,2009,6.0,108.0,빌 우드러프,"['크리스티나 밀리안', '코디 롱고']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0740/74007_P01_192718.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74007
109483,That Awkward Moment (2014),댓 어쿼드 모먼트: 그 어색한 순간,Comedy|Romance,2014,6.1,1020.0,톰 고미칸,"['잭 에프론', '이모겐 푸츠', '마일즈 텔러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114244_P07_132751.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114244
109487,Interstellar (2014),인터스텔라,Sci-Fi|IMAX,2014,8.1,11187.0,크리스토퍼 놀란,"['매튜 맥커너히', '앤 해서웨이', '마이클 케인', '제시카 차스테인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0452/45290_P59_104735.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45290
109569,3 Days to Kill (2014),쓰리데이즈 투 킬,Action|Crime|Drama,2014,6.0,896.0,맥지,"['헤일리 스테인펠드', '앰버 허드', '케빈 코스트너', '코니 닐슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100610_P07_113457.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100610
109576,Welcome to the Jungle (2013),웰컴 투 더 정글,Comedy,2013,4.9,135.0,롭 멜처,"['장 끌로드 반담', '아담 브로디', '롭 휴벨', '크리스틴 스칼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1060/106035_P01_165905.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106035
